60300_51_x,60300_51_y,60300_101_x,60300_101_y,60300_201_x,60300_201_y,60300_499_x,60300_499_y,60300_881_x,60300_881_y,603000_51_x,603000_51_y,603000_101_x,603000_101_y,603000_201_x,603000_201_y,603000_499_x,603000_499_y,603000_881_x,603000_881_y,6030000_51_x,6030000_51_y,6030000_101_x,6030000_101_y,6030000_201_x,6030000_201_y,6030000_499_x,6030000_499_y,6030000_881_x,6030000_881_y
0.09433962264150944,0.706082245142749,0.09433962264150944,0.9278069053493078,0.09433962264150944,0.9167926077970945,0.09433962264150944,0.9231685693037596,0.09433962264150944,0.9173375089888168,0.09433962264150944,0.7424662861891718,0.09433962264150944,0.9902810744341303,0.09433962264150944,0.9867144068093832,0.09433962264150944,0.9830839993208184,0.09433962264150944,0.9847831742463564,0.09433962264150944,0.7480755269549888,0.09433962264150944,0.9908891005028603,0.09433962264150944,0.9908598994149436,0.09433962264150944,0.9909339326292584,0.09433962264150944,0.9911126676239473
0.10377358490566038,0.5717126308743596,0.10377358490566038,0.883106514500313,0.10377358490566038,0.9059258224327997,0.10377358490566038,0.8862842372097817,0.10377358490566038,0.8679224134986117,0.10377358490566038,0.6244416582622775,0.10377358490566038,0.9773447675682257,0.10377358490566038,0.9762774253365003,0.10377358490566038,0.973153816903717,0.10377358490566038,0.9748458510370913,0.10377358490566038,0.626832457999998,0.10377358490566038,0.9874823591162317,0.10377358490566038,0.9877575690690444,0.10377358490566038,0.9878747358833491,0.10377358490566038,0.9892781200775442
0.11320754716981132,0.8070813129002581,0.11320754716981132,0.9051247231641061,0.11320754716981132,0.8897358561774528,0.11320754716981132,0.9025730791337527,0.11320754716981132,0.8693233662310889,0.11320754716981132,0.8321804912144498,0.11320754716981132,0.9836980469530013,0.11320754716981132,0.9807018891950504,0.11320754716981132,0.97637565742171,0.11320754716981132,0.9818996932652303,0.11320754716981132,0.8407876684657434,0.11320754716981132,0.985940231655449,0.11320754716981132,0.989901812148429,0.11320754716981132,0.989970777864565,0.11320754716981132,0.9897286685430527
0.12264150943396226,0.6163114775652332,0.12264150943396226,0.801967487098714,0.12264150943396226,0.7920084724678816,0.12264150943396226,0.7887376368282017,0.12264150943396226,0.8046848186247401,0.12264150943396226,0.625946198141557,0.12264150943396226,0.9639357736707933,0.12264150943396226,0.9557327248492801,0.12264150943396226,0.9590195082411983,0.12264150943396226,0.9620089415027866,0.12264150943396226,0.6401891117771081,0.12264150943396226,0.9776045802261997,0.12264150943396226,0.9781691069370565,0.12264150943396226,0.9797785116845106,0.12264150943396226,0.9799554328910847
0.1320754716981132,0.6182475824185392,0.1320754716981132,0.7801000569789975,0.1320754716981132,0.7890622690378135,0.1320754716981132,0.7928346947909766,0.1320754716981132,0.7877880020410835,0.1320754716981132,0.6049882150253632,0.1320754716981132,0.9418518766256825,0.1320754716981132,0.9619781883527604,0.1320754716981132,0.9497024473816698,0.1320754716981132,0.9548602092235238,0.1320754716981132,0.6330799105465423,0.1320754716981132,0.95763462941753,0.1320754716981132,0.9828753550905289,0.1320754716981132,0.9809701664388549,0.1320754716981132,0.9821005505049045
0.14150943396226415,0.6412939634318369,0.14150943396226415,0.7596070622323972,0.14150943396226415,0.7769512276674637,0.14150943396226415,0.797618003240153,0.14150943396226415,0.8340238500366863,0.14150943396226415,0.6834232449849127,0.14150943396226415,0.893088323615772,0.14150943396226415,0.9510571479257376,0.14150943396226415,0.9583191744010723,0.14150943396226415,0.9559035695040285,0.14150943396226415,0.6833652508099624,0.14150943396226415,0.9177249358551703,0.14150943396226415,0.9833278850524932,0.14150943396226415,0.9834232894175589,0.14150943396226415,0.9796696445296177
0.1509433962264151,0.5209505241327498,0.1509433962264151,0.7501531281885125,0.1509433962264151,0.7613617356464407,0.1509433962264151,0.8161975252298521,0.1509433962264151,0.7783652359271098,0.1509433962264151,0.6037698181720894,0.1509433962264151,0.8635579796502676,0.1509433962264151,0.9532418232223848,0.1509433962264151,0.9577900984829947,0.1509433962264151,0.9454451427189665,0.1509433962264151,0.6037099492324723,0.1509433962264151,0.8827147606331719,0.1509433962264151,0.9841737577887162,0.1509433962264151,0.9827681519492493,0.1509433962264151,0.9809295662300176
0.16037735849056603,0.47902384690366523,0.16037735849056603,0.7009446886639965,0.16037735849056603,0.7572213224259879,0.16037735849056603,0.7184818421055167,0.16037735849056603,0.688000618091299,0.16037735849056603,0.5199338722202106,0.16037735849056603,0.8607772336490632,0.16037735849056603,0.9281619757539241,0.16037735849056603,0.9151194360768772,0.16037735849056603,0.9123572352471694,0.16037735849056603,0.5258979502123247,0.16037735849056603,0.8545826192757966,0.16037735849056603,0.9689864606047376,0.16037735849056603,0.9707757299076903,0.16037735849056603,0.968672999373304
0.16981132075471697,0.3958635026683769,0.16981132075471697,0.5841730881860897,0.16981132075471697,0.6425822038668153,0.16981132075471697,0.5852350927089278,0.16981132075471697,0.6738636159967824,0.16981132075471697,0.4702501899046819,0.16981132075471697,0.7558854907770634,0.16981132075471697,0.9144848766263494,0.16981132075471697,0.8915208926345751,0.16981132075471697,0.904877207514307,0.16981132075471697,0.488108918581738,0.16981132075471697,0.7985101976709222,0.16981132075471697,0.9661428789326463,0.16981132075471697,0.9698678578867345,0.16981132075471697,0.9682666520815175
0.1792452830188679,0.4683970606617404,0.1792452830188679,0.6027403459638241,0.1792452830188679,0.6124027132438149,0.1792452830188679,0.6179045609260503,0.1792452830188679,0.695453803013216,0.1792452830188679,0.5639487101762981,0.1792452830188679,0.7411087812325132,0.1792452830188679,0.9258371061917348,0.1792452830188679,0.9187257584813061,0.1792452830188679,0.9113512639724689,0.1792452830188679,0.5695103545777309,0.1792452830188679,0.78533510919734,0.1792452830188679,0.9711339150674911,0.1792452830188679,0.9696404221915977,0.1792452830188679,0.96816905018252
0.18867924528301888,0.509917840480591,0.18867924528301888,0.504986870966717,0.18867924528301888,0.6315791853200674,0.18867924528301888,0.5110017660495081,0.18867924528301888,0.4397508977512069,0.18867924528301888,0.46994697090586907,0.18867924528301888,0.6655151253497165,0.18867924528301888,0.8490724422040913,0.18867924528301888,0.8541951474802679,0.18867924528301888,0.8430258393751604,0.18867924528301888,0.4997853406141095,0.18867924528301888,0.7114859150677606,0.18867924528301888,0.948814353681562,0.18867924528301888,0.9451793677283593,0.18867924528301888,0.9457971731690017
0.19811320754716982,0.4295480089648902,0.19811320754716982,0.5050400659255189,0.19811320754716982,0.5547343384279628,0.19811320754716982,0.5647964889752805,0.19811320754716982,0.526048544375877,0.19811320754716982,0.511778012410536,0.19811320754716982,0.7219674695066621,0.19811320754716982,0.8534361900220372,0.19811320754716982,0.8629122504913014,0.19811320754716982,0.861436775934646,0.19811320754716982,0.4807978921850317,0.19811320754716982,0.7341852840499966,0.19811320754716982,0.9539233778306299,0.19811320754716982,0.9549706182201859,0.19811320754716982,0.9538567601477769
0.20754716981132076,0.44530366853876485,0.20754716981132076,0.43764829796394344,0.20754716981132076,0.48317363818228554,0.20754716981132076,0.5859270434453592,0.20754716981132076,0.4635510216735163,0.20754716981132076,0.5468066587249202,0.20754716981132076,0.6936879672696572,0.20754716981132076,0.8227066842695805,0.20754716981132076,0.8449180815692973,0.20754716981132076,0.8488215602107202,0.20754716981132076,0.5342531991319694,0.20754716981132076,0.7051532861652307,0.20754716981132076,0.9465786906132578,0.20754716981132076,0.9424567131549435,0.20754716981132076,0.9352084106221082
0.2169811320754717,0.4674436299885417,0.2169811320754717,0.42926718242575507,0.2169811320754717,0.5473149828899747,0.2169811320754717,0.4095289446630232,0.2169811320754717,0.44660060557756337,0.2169811320754717,0.5120339314522784,0.2169811320754717,0.5555998833282909,0.2169811320754717,0.8196414715034168,0.2169811320754717,0.7333601176048166,0.2169811320754717,0.7952301482988916,0.2169811320754717,0.49892854370402384,0.2169811320754717,0.6221317725264622,0.2169811320754717,0.9405145102041046,0.2169811320754717,0.9359531869881381,0.2169811320754717,0.9418752463441965
0.22641509433962265,0.3506336093639384,0.22641509433962265,0.37749812192819726,0.22641509433962265,0.4640372522506994,0.22641509433962265,0.4381435053752364,0.22641509433962265,0.39285022637524203,0.22641509433962265,0.4019135037636409,0.22641509433962265,0.5742035166787237,0.22641509433962265,0.7956832622543287,0.22641509433962265,0.771071412200309,0.22641509433962265,0.7498151250915821,0.22641509433962265,0.42292587954508504,0.22641509433962265,0.5835850980421843,0.22641509433962265,0.9278098211301488,0.22641509433962265,0.9300465208451464,0.22641509433962265,0.9180865942314614
0.2358490566037736,0.3938559428254579,0.2358490566037736,0.44493615519866464,0.2358490566037736,0.5029961421568275,0.2358490566037736,0.38803110565279253,0.2358490566037736,0.360023141412755,0.2358490566037736,0.5336627919152501,0.2358490566037736,0.5913958993163705,0.2358490566037736,0.7819800171710145,0.2358490566037736,0.761153137252689,0.2358490566037736,0.773888617048286,0.2358490566037736,0.5467705735838018,0.2358490566037736,0.6440284509221688,0.2358490566037736,0.9294083421120817,0.2358490566037736,0.9305588977889038,0.2358490566037736,0.9318375391605433
0.24528301886792453,0.40050568979503454,0.24528301886792453,0.39808626965689964,0.24528301886792453,0.399467881183147,0.24528301886792453,0.4482856112648429,0.24528301886792453,0.3660812652063707,0.24528301886792453,0.45351399630897754,0.24528301886792453,0.5881718590217468,0.24528301886792453,0.7573216833191376,0.24528301886792453,0.730255986858334,0.24528301886792453,0.7739620247453192,0.24528301886792453,0.4536067191662347,0.24528301886792453,0.6221225451290759,0.24528301886792453,0.9052845188331787,0.24528301886792453,0.9203858359408584,0.24528301886792453,0.9248030943694588
0.25471698113207547,0.317263616077184,0.25471698113207547,0.323517428209441,0.25471698113207547,0.41079199031736774,0.25471698113207547,0.2823874098046568,0.25471698113207547,0.4053406992982846,0.25471698113207547,0.48042743353163514,0.25471698113207547,0.6181772828546168,0.25471698113207547,0.664746577487373,0.25471698113207547,0.6574006109023038,0.25471698113207547,0.7163094633542278,0.25471698113207547,0.47813608193617024,0.25471698113207547,0.629598401068873,0.25471698113207547,0.9050493943931714,0.25471698113207547,0.9028600541262791,0.25471698113207547,0.9123573780746334
0.2641509433962264,0.36136076730983274,0.2641509433962264,0.32171042890359913,0.2641509433962264,0.3345067470840461,0.2641509433962264,0.37246403351280727,0.2641509433962264,0.34255588613338966,0.2641509433962264,0.5110404472751506,0.2641509433962264,0.5806475862846522,0.2641509433962264,0.749983985825195,0.2641509433962264,0.7246546977056909,0.2641509433962264,0.6932557851301402,0.2641509433962264,0.4986978467856601,0.2641509433962264,0.6123756339073156,0.2641509433962264,0.8937217264693648,0.2641509433962264,0.9269907348529632,0.2641509433962264,0.9173407250684087
0.27358490566037735,0.3116411203254118,0.27358490566037735,0.40599814349182367,0.27358490566037735,0.2750052877183478,0.27358490566037735,0.2927519121796446,0.27358490566037735,0.27264768194493816,0.27358490566037735,0.4083822025897009,0.27358490566037735,0.5273612101128374,0.27358490566037735,0.634754406176426,0.27358490566037735,0.6646190654947944,0.27358490566037735,0.682418732534686,0.27358490566037735,0.43825762729929096,0.27358490566037735,0.6275228775694989,0.27358490566037735,0.849195160141624,0.27358490566037735,0.8875292502249255,0.27358490566037735,0.871348262187098
0.2830188679245283,0.21828510657124992,0.2830188679245283,0.3373233852904489,0.2830188679245283,0.286114121070625,0.2830188679245283,0.27973570546723037,0.2830188679245283,0.38586105571208046,0.2830188679245283,0.37448964413726005,0.2830188679245283,0.5667912510804227,0.2830188679245283,0.6840073250909232,0.2830188679245283,0.6460271203892174,0.2830188679245283,0.6462506606518287,0.2830188679245283,0.4007555783885694,0.2830188679245283,0.6388595180522466,0.2830188679245283,0.8400046477207913,0.2830188679245283,0.9024626688722029,0.2830188679245283,0.8912770356893569
0.29245283018867924,0.33027997599656034,0.29245283018867924,0.2995219655449916,0.29245283018867924,0.37301509825943696,0.29245283018867924,0.33876920906229846,0.29245283018867924,0.2390091456631448,0.29245283018867924,0.36634165927624285,0.29245283018867924,0.49583448339461544,0.29245283018867924,0.5868008743597986,0.29245283018867924,0.5387907602890706,0.29245283018867924,0.5255845036515626,0.29245283018867924,0.3941404672341736,0.29245283018867924,0.5463331493448326,0.29245283018867924,0.7930012890799097,0.29245283018867924,0.8747701716434106,0.29245283018867924,0.8909042439040243
0.3018867924528302,0.24073345943208127,0.3018867924528302,0.2806578168442798,0.3018867924528302,0.2663157668044373,0.3018867924528302,0.18070831217275735,0.3018867924528302,0.3222163646161872,0.3018867924528302,0.34558739798052424,0.3018867924528302,0.46443204769339347,0.3018867924528302,0.5873462706002626,0.3018867924528302,0.5877803526174485,0.3018867924528302,0.6097193679427145,0.3018867924528302,0.3781665374892401,0.3018867924528302,0.527016913426621,0.3018867924528302,0.7585415724656831,0.3018867924528302,0.8533476227286352,0.3018867924528302,0.8543226968811503
0.3113207547169811,0.13374769921166255,0.3113207547169811,0.1543473342165867,0.3113207547169811,0.25636119015624514,0.3113207547169811,0.311541249596155,0.3113207547169811,0.18709299895491488,0.3113207547169811,0.2674864605383518,0.3113207547169811,0.35925080337998727,0.3113207547169811,0.5232069255985864,0.3113207547169811,0.534190156515996,0.3113207547169811,0.5096620288564582,0.3113207547169811,0.2936627558741682,0.3113207547169811,0.47763377813792285,0.3113207547169811,0.7686568354477505,0.3113207547169811,0.8409893306824401,0.3113207547169811,0.8424089309435703
0.32075471698113206,0.22976272482540303,0.32075471698113206,0.2529084620605779,0.32075471698113206,0.21992827801952197,0.32075471698113206,0.26890068732213496,0.32075471698113206,0.23406387106891038,0.32075471698113206,0.3401153554113119,0.32075471698113206,0.49154813140161463,0.32075471698113206,0.4600231390422103,0.32075471698113206,0.5935845805345298,0.32075471698113206,0.5546790718827134,0.32075471698113206,0.37071166012874474,0.32075471698113206,0.533918250200029,0.32075471698113206,0.7613411237061544,0.32075471698113206,0.8454973322864501,0.32075471698113206,0.865411203896375
0.330188679245283,0.31619256795202505,0.330188679245283,0.25100927516607235,0.330188679245283,0.24011977809407306,0.330188679245283,0.1248027331324447,0.330188679245283,0.21648033451733412,0.330188679245283,0.33075218838951587,0.330188679245283,0.4058873245949339,0.330188679245283,0.4450000710531252,0.330188679245283,0.5312276805820851,0.330188679245283,0.48792130801565636,0.330188679245283,0.37450505034251064,0.330188679245283,0.5201307282298808,0.330188679245283,0.6765068918423822,0.330188679245283,0.8313325454590205,0.330188679245283,0.794433210266009
0.33962264150943394,0.2106239761843387,0.33962264150943394,0.22141906421636856,0.33962264150943394,0.15711892793313365,0.33962264150943394,0.267878388136502,0.33962264150943394,0.2040447471698504,0.33962264150943394,0.40816258238792097,0.33962264150943394,0.4518923057249154,0.33962264150943394,0.4301193859981509,0.33962264150943394,0.5615610139695332,0.33962264150943394,0.454091188794475,0.33962264150943394,0.42651341964516004,0.33962264150943394,0.5185138459595838,0.33962264150943394,0.7098013129197042,0.33962264150943394,0.8211336871167075,0.33962264150943394,0.8031233796659235
0.3490566037735849,0.25587581537384724,0.3490566037735849,0.35924404205037924,0.3490566037735849,0.2783384499401529,0.3490566037735849,0.2261599553502193,0.3490566037735849,0.28049130023205004,0.3490566037735849,0.3339407944178142,0.3490566037735849,0.4712918844550227,0.3490566037735849,0.4484471682581706,0.3490566037735849,0.5083278109984011,0.3490566037735849,0.4697264605500287,0.3490566037735849,0.3787478088575571,0.3490566037735849,0.5535560999481246,0.3490566037735849,0.6913505109832475,0.3490566037735849,0.7816962385796988,0.3490566037735849,0.7949445775110419
0.3584905660377358,0.3399430639570226,0.3584905660377358,0.16829232720943163,0.3584905660377358,0.25844642907311216,0.3584905660377358,0.13412016013133699,0.3584905660377358,0.25691483105883145,0.3584905660377358,0.48410445959761594,0.3584905660377358,0.42749985837884114,0.3584905660377358,0.41065738690626297,0.3584905660377358,0.5088710199469424,0.3584905660377358,0.41201725131441846,0.3584905660377358,0.5557322753637671,0.3584905660377358,0.5009712809352171,0.3584905660377358,0.6737842337349628,0.3584905660377358,0.7763621760704731,0.3584905660377358,0.769253832423814
0.36792452830188677,0.164290894110821,0.36792452830188677,0.27147902709776933,0.36792452830188677,0.22546122425682724,0.36792452830188677,0.2001022176193269,0.36792452830188677,0.13954902527036914,0.36792452830188677,0.19604212691814987,0.36792452830188677,0.39062360679648,0.36792452830188677,0.37018800398748086,0.36792452830188677,0.2972189496411032,0.36792452830188677,0.3498593490399188,0.36792452830188677,0.27783971411954195,0.36792452830188677,0.4429504778669609,0.36792452830188677,0.6218802687728254,0.36792452830188677,0.7017159772826439,0.36792452830188677,0.7119510668746639
0.37735849056603776,0.18047128199717874,0.37735849056603776,0.20171961861324664,0.37735849056603776,0.08181169967461606,0.37735849056603776,0.044132125402677996,0.37735849056603776,0.15757059718991262,0.37735849056603776,0.3081104122166427,0.37735849056603776,0.259530297235331,0.37735849056603776,0.3098997350380903,0.37735849056603776,0.44101322034463575,0.37735849056603776,0.37133672844273635,0.37735849056603776,0.3612031700327438,0.37735849056603776,0.4491069353920947,0.37735849056603776,0.5335300953969154,0.37735849056603776,0.691145828631258,0.37735849056603776,0.6977044563364446
0.3867924528301887,0.29662621158831937,0.3867924528301887,0.0994855548878355,0.3867924528301887,0.1301483210166301,0.3867924528301887,0.19528918693976718,0.3867924528301887,0.1697829610810488,0.3867924528301887,0.34154762780919695,0.3867924528301887,0.3480856119359057,0.3867924528301887,0.3926321521026879,0.3867924528301887,0.3453615293504056,0.3867924528301887,0.38568373456064425,0.3867924528301887,0.36845490769251077,0.3867924528301887,0.485882502069504,0.3867924528301887,0.599046143915472,0.3867924528301887,0.7203279743871762,0.3867924528301887,0.7108000228832562
0.39622641509433965,0.2038235292998032,0.39622641509433965,0.1289577291997342,0.39622641509433965,0.19881048963324272,0.39622641509433965,0.16777697150907198,0.39622641509433965,0.07331740298300714,0.39622641509433965,0.256918983091791,0.39622641509433965,0.2971468022720867,0.39622641509433965,0.32970443235994584,0.39622641509433965,0.3666627568494353,0.39622641509433965,0.32072177209382824,0.39622641509433965,0.266475168866986,0.39622641509433965,0.4493487019680324,0.39622641509433965,0.5718451097069599,0.39622641509433965,0.6752496212600481,0.39622641509433965,0.6581855694910161
0.4056603773584906,-0.009894642075173536,0.4056603773584906,0.1511221851747759,0.4056603773584906,0.16709305801591184,0.4056603773584906,0.24727701436101215,0.4056603773584906,0.14244225089881102,0.4056603773584906,0.32337662343078916,0.4056603773584906,0.30923227821136967,0.4056603773584906,0.36339859135335,0.4056603773584906,0.28719482689022174,0.4056603773584906,0.36806022228971835,0.4056603773584906,0.3170301047882829,0.4056603773584906,0.38769094192436726,0.4056603773584906,0.5484361788788678,0.4056603773584906,0.6940684600798448,0.4056603773584906,0.6700747694130603
0.41509433962264153,0.2705247808530898,0.41509433962264153,0.20208620165545702,0.41509433962264153,0.15448710329608323,0.41509433962264153,0.11059634721348215,0.41509433962264153,0.14836867494844688,0.41509433962264153,0.38455632575074794,0.41509433962264153,0.3528264075358251,0.41509433962264153,0.36785839984517943,0.41509433962264153,0.3193810928170854,0.41509433962264153,0.4253003766775306,0.41509433962264153,0.41801056700374367,0.41509433962264153,0.4640232978441578,0.41509433962264153,0.5616124126492433,0.41509433962264153,0.6697798346563316,0.41509433962264153,0.6394680881392794
0.42452830188679247,0.08906969945064903,0.42452830188679247,0.12250936991934261,0.42452830188679247,0.07583759989123408,0.42452830188679247,0.2244881475364581,0.42452830188679247,0.2574660395939717,0.42452830188679247,0.25490836652599624,0.42452830188679247,0.27299902157126343,0.42452830188679247,0.28526719983065874,0.42452830188679247,0.36199014482583997,0.42452830188679247,0.3138803492738309,0.42452830188679247,0.30450378323471994,0.42452830188679247,0.4033080843055878,0.42452830188679247,0.5140098708185653,0.42452830188679247,0.6165059585457521,0.42452830188679247,0.586313268202897
0.4339622641509434,0.1227752208256851,0.4339622641509434,0.17104195103992045,0.4339622641509434,0.1563437397456818,0.4339622641509434,0.10665509964274796,0.4339622641509434,0.08961522752536845,0.4339622641509434,0.34046247972203003,0.4339622641509434,0.3125118889476109,0.4339622641509434,0.31330663372907896,0.4339622641509434,0.27648502340901226,0.4339622641509434,0.22336785902985382,0.4339622641509434,0.3638740968445636,0.4339622641509434,0.45756476107746374,0.4339622641509434,0.5442865795083929,0.4339622641509434,0.6364240385243046,0.4339622641509434,0.627752695360875
0.44339622641509435,0.21729756623412344,0.44339622641509435,0.14931144776584865,0.44339622641509435,0.15309543649192697,0.44339622641509435,0.08392190205976666,0.44339622641509435,0.08794823875800042,0.44339622641509435,0.27450334912599256,0.44339622641509435,0.3402204334613891,0.44339622641509435,0.2663889997833233,0.44339622641509435,0.26268126423887944,0.44339622641509435,0.27228128764716714,0.44339622641509435,0.3644461821117205,0.44339622641509435,0.4419348345331806,0.44339622641509435,0.4814286412517888,0.44339622641509435,0.6202177384836628,0.44339622641509435,0.562937166680933
0.4528301886792453,0.134132576372321,0.4528301886792453,0.035628381641091826,0.4528301886792453,0.11772446413415814,0.4528301886792453,0.231829604354531,0.4528301886792453,-0.02242522764292519,0.4528301886792453,0.24845416438320372,0.4528301886792453,0.2099298905011019,0.4528301886792453,0.18933327559242016,0.4528301886792453,0.2637203460049354,0.4528301886792453,0.23222130902758092,0.4528301886792453,0.26983357655121454,0.4528301886792453,0.37143808957437263,0.4528301886792453,0.4781835358107359,0.4528301886792453,0.5389441208792545,0.4528301886792453,0.531272213226848
0.46226415094339623,0.1752346776811235,0.46226415094339623,0.04413446975728558,0.46226415094339623,0.030947325928501978,0.46226415094339623,0.17492532938890437,0.46226415094339623,0.07889913289077354,0.46226415094339623,0.26033132497706635,0.46226415094339623,0.2528936435170115,0.46226415094339623,0.27003229656184713,0.46226415094339623,0.25105999825032616,0.46226415094339623,0.21042136132146955,0.46226415094339623,0.26319226507260146,0.46226415094339623,0.2940661805466898,0.46226415094339623,0.5076119711482978,0.46226415094339623,0.4198720377854027,0.46226415094339623,0.5693676969040907
0.4716981132075472,0.12345993182812706,0.4716981132075472,0.01815985372278728,0.4716981132075472,0.10504445176488354,0.4716981132075472,0.04809814019462941,0.4716981132075472,0.09302522453056586,0.4716981132075472,0.19315017946704294,0.4716981132075472,0.24268971014904872,0.4716981132075472,0.17414307859114234,0.4716981132075472,0.14854927072444601,0.4716981132075472,0.27252521529257123,0.4716981132075472,0.2607499073944211,0.4716981132075472,0.3076138076927651,0.4716981132075472,0.45912100066344713,0.4716981132075472,0.47638311051775833,0.4716981132075472,0.505524231837956
