freq,frc_60,frc_35,frc_int,frc_mv,frc_60_s,frc_35_s,frc_int_s,frc_mv_s
0.23333333333333334,0.8239468178053665,0.8718525471409112,0.6475560064679031,0.8799029827206793,0.8264363244037869,0.8596185578323153,0.6630249534729713,0.8758704138086599
0.24,0.8060730723933983,0.831418406342534,0.6028855105878148,0.8618898428140196,0.8138069926325308,0.8504344195370449,0.6526550292870259,0.8672506045841765
0.24666666666666667,0.8310527628822152,0.854192199812008,0.67633456916595,0.8820293802249392,0.800399344330136,0.8406240277503393,0.6424144679257159,0.8579052519375375
0.25333333333333335,0.7937033037917957,0.8414023447472929,0.6621746059573441,0.8498795954041154,0.7858544082087469,0.8297343537515409,0.6314193153291106,0.8475990133589809
0.26,0.7273649545768731,0.8087997868167274,0.6426243943826551,0.8076321380589615,0.7697272144961677,0.8172091887704553,0.6188681056775395,0.8360503056404753
0.26666666666666666,0.7930800305302165,0.823751782894148,0.6250381913088013,0.8505084769371183,0.7515168222880021,0.8025311581865018,0.6044075238051158,0.8229741091278122
0.2733333333333333,0.737406472635866,0.7991928464036219,0.5485940053318299,0.8209884155134096,0.7308226994774012,0.7854808694212241,0.5883029102202462,0.808230642820165
0.28,0.7776180865880352,0.8148183877775766,0.5898642602700802,0.8343405323374787,0.7076173531892189,0.7664154309614493,0.5713814387013801,0.7920390853217014
0.2866666666666667,0.6675881603327724,0.7570310809368074,0.5803211129090005,0.7694958642369915,0.6824845113900673,0.7463997716332231,0.5548337794110163,0.7751251463500786
0.29333333333333333,0.6451561507759042,0.6897911332189836,0.5160694642003638,0.7345078158040425,0.6565914789586216,0.7270092032812583,0.5399203448372829,0.7586044314351086
0.3,0.6159929320856479,0.6535560467160901,0.4782564959604057,0.7147864826576095,0.631373178926975,0.7098473193319375,0.527638772467381,0.7436385824166655
0.30666666666666664,0.5683304786150913,0.6588349296858412,0.4657182860916537,0.692414437249731,0.6080055709866045,0.6959376311995057,0.5183667619342933,0.7309519381644667
0.31333333333333335,0.5796752281081228,0.6974776834199271,0.5245254883181503,0.7341571452485273,0.5869354806366798,0.6853084352953623,0.511639052290634,0.7204764357997284
0.32,0.5407152097163545,0.6640203630416405,0.5472009288264122,0.6985283008868638,0.567708961802819,0.6769643422480467,0.5061623687356559,0.7112871479710363
0.32666666666666666,0.5414877535408726,0.6600588034651207,0.45578857297437486,0.6873002627124012,0.5491839684177778,0.6692191411642481,0.500117560956512,0.7018543261811544
0.3333333333333333,0.6095170221105805,0.6950632656562684,0.5237254429781087,0.7509642888760802,0.5300621389986249,0.6602670339028682,0.49170450344064515,0.6905447709729269
0.34,0.5113774074026953,0.6999876148373262,0.5430195161430644,0.709126913159189,0.5094971923338963,0.6487686668626508,0.4797754559841357,0.6761961752318667
0.3466666666666667,0.5049819228520621,0.6576802044009431,0.5287402356283313,0.6875137550732876,0.4874551673290942,0.6342589061551585,0.4643439241580348,0.6585321232051702
0.35333333333333333,0.47157619263166045,0.6204686534827898,0.43525456235396537,0.6647881888133262,0.464680305395187,0.6172132295487953,0.44670453766488516,0.6382431772303864
0.36,0.35569407259182606,0.5671441312711912,0.38207207876949073,0.5424952427080395,0.44232137127906096,0.5987983819049603,0.42904025623176584,0.6167160866589323
0.36666666666666664,0.4545565115023458,0.612774969316773,0.39194862884650217,0.6384787114242406,0.4214391059005604,0.5803685684330187,0.41359481639451967,0.5954971957002422
0.37333333333333335,0.3805795044622034,0.4862569807929303,0.29656069122849166,0.5060343392123468,0.4026878194366236,0.5629506382500089,0.40178045610107055,0.5757602906728203
0.38,0.3832978283415241,0.5439360714762455,0.40521674987723855,0.5650523546375859,0.38622061854272377,0.5469156877875818,0.39366429856280855,0.5579710770073872
0.38666666666666666,0.376043100663965,0.5773277513651419,0.4315040817848554,0.5542959098170807,0.37176411166922596,0.5319588504525032,0.3880756392582685,0.541847273991086
0.3933333333333333,0.31446812068589153,0.47811971126564584,0.36008990703623517,0.4880079337846848,0.35872769469053783,0.5173435544933987,0.3832223666046699,0.5265720913624408
0.4,0.3436306986170939,0.5250327269725098,0.4296134783028796,0.5356835674548189,0.3462714371895825,0.5022821569938882,0.37745977869765607,0.5111242963393824
0.4066666666666667,0.3933977022244604,0.5230188857789656,0.38578215913288055,0.557854049229963,0.33341964499273924,0.4862624363674136,0.3698111217912958,0.49461157571505726
0.41333333333333333,0.29786318624642005,0.4863052557535661,0.38291081318572456,0.45617176099397366,0.3192028801611009,0.46918999622646224,0.36005930815040993,0.47645874623584206
0.42,0.32187331065515545,0.37443493562697655,0.2765800736421862,0.41813586162626803,0.30287396587715715,0.45133725995755813,0.3485057977957504,0.45646994092735615
0.4266666666666667,0.3092719789841213,0.4981300953193167,0.3813727702747525,0.5005912157097796,0.28410453603915087,0.43315784802355406,0.3356297501120005,0.4347843646799021
0.43333333333333335,0.2705994670752688,0.3917182344426719,0.3499552645066078,0.4045884996631741,0.2631189893297763,0.41510556652086467,0.3218653952585584,0.4118317766224835
0.44,0.26466833768635806,0.3810890356834696,0.27608734528246365,0.3862526704025277,0.24073610565625786,0.39752341680839354,0.30755622779300695,0.3883052660306109
0.44666666666666666,0.20348979374969448,0.3950603338612579,0.31235029071813786,0.36916708320519165,0.21825638472235293,0.3806357164956316,0.2930157695526249,0.36511341280589826
0.4533333333333333,0.16362495630501672,0.3602444197862653,0.2648465476335653,0.31697510583348254,0.19720390696563211,0.364574928517204,0.2785876190816599,0.3432449370241334
0.46,0.17760717855945826,0.3204090075007496,0.24556963971360712,0.3045095733459025,0.17897280122840648,0.34942024026528296,0.2646352736043677,0.32357172772821674
0.4666666666666667,0.08353875814741661,0.356024057934397,0.28911339414682335,0.2709174929146034,0.16446752355120203,0.3352071182946188,0.25147506686222065,0.3066255269414139
0.47333333333333333,0.18495207997112742,0.31433750353888257,0.20577409455169038,0.31591778895770334,0.15389413064351315,0.3219324353488384,0.2392916650788003,0.2924775932302074
0.48,0.09675138162582471,0.2960425063443229,0.19892809644532491,0.23908348527854992,0.14674174772861442,0.3095279894628493,0.22805936191571574,0.2807119286759931
0.4866666666666667,0.17307198938790527,0.2995760974934055,0.23937892831670185,0.28370662600614555,0.14194024734688274,0.29783583206008135,0.21754506754746472,0.27051894959350964
0.49333333333333335,0.11245580147944935,0.2714533410370563,0.19476003155192237,0.2374005218309351,0.13813797824505086,0.286607952157234,0.20742171196132111,0.260876725367825
0.5,0.15270250919465747,0.29890276058552023,0.2423694492058194,0.2989226325509146,0.1340139685721937,0.27556176581695435,0.19746777825268888,0.2508091153816623
0.5066666666666667,0.14789295042777095,0.2481104495892397,0.1604259214152053,0.2324909932579351,0.12859836425219623,0.2644836970669076,0.18776139580298207,0.2396814957078235
0.5133333333333333,0.1482618526990154,0.28281864205333906,0.17530790099873375,0.2543005187518412,0.12152442372049427,0.2533648024124087,0.17874313893046753,0.22745556135888464
0.52,0.14678085403762417,0.22874935472817062,0.17201253531947827,0.22977418283181464,0.11310816054016173,0.24244887800558312,0.17106130437065017,0.21473875064124232
0.5266666666666666,0.06465817991233952,0.22900148940973342,0.13632049720059186,0.17957714315623532,0.10414794849715889,0.2321306987648789,0.16524218650564557,0.20252264290689628
0.5333333333333333,0.06479634547711988,0.21435477855042742,0.1451622455957194,0.15356533481834447,0.09554513785497293,0.22273510005326502,0.16132537906026248,0.19171884065146408
0.54,0.06406157077770755,0.16530747723126482,0.10730137327742877,0.1253061444717341,0.08790341825966048,0.21430869383227655,0.15869755170114103,0.18271181684610804
0.5466666666666666,0.09816831647918385,0.2121726434921888,0.19361355268254507,0.186603474194839,0.08136617346797362,0.20656241730279473,0.1562282997391701,0.1752132945781288
0.5533333333333333,0.10145984347432786,0.2572513007236025,0.2243787336616764,0.2419472594071527,0.07574997791442681,0.19902280585720353,0.1527035410906487,0.16850435980421602
0.56,0.07633565283028702,0.19069540915773167,0.1460285148613598,0.16531308024276212,0.07082369066396144,0.1912717495851054,0.14731926994745323,0.161869109997957
0.5666666666666667,0.024166118294736246,0.18308745500248957,0.14847495993451398,0.12913826530601277,0.0665225533559962,0.1830792187412345,0.13994641939464975,0.15490704679709344
0.5733333333333334,0.07652404791527363,0.11000150501446539,0.10279433000605563,0.11324643687752663,0.0629234534175324,0.1743538426299156,0.13104362515259366,0.14752619325824212
0.58,0.04461370209740379,0.22212530328487493,0.14673817481499415,0.16962175073800015,0.06006647899672328,0.1650185511140922,0.12132384565885643,0.13973899963194517
0.5866666666666667,0.08042475442085159,0.12973004231332666,0.05620266413467304,0.13754517052799767,0.05774519099472706,0.15502245939153372,0.11145983944788018,0.1314993559043657
0.5933333333333334,-0.013066584058003544,0.19987720856331562,0.14830813152636063,0.11102955891790005,0.05546620223743545,0.14457834402991063,0.1020665376665108,0.12278955673396862
0.6,0.12441215924260736,0.11432796023274731,0.08255890560424349,0.14442563331208397,0.052604317994839264,0.13442725533191402,0.09387095757262612,0.11385225246175756
0.6066666666666667,0.06016028959801411,0.16056167784887307,0.13240372598073302,0.13283719371621233,0.048695777062875756,0.12584583739682362,0.0878307923646484,0.10534717836685437
0.6133333333333333,0.056661321016577566,0.048039243748304185,0.019908338982785476,0.05891481361469725,0.043716129426263156,0.12021788647287164,0.08492426540249741,0.09822047621793041
0.62,0.03019121847903843,0.013963406967863268,-0.02236046194985469,0.016454377548193354,0.03816312007375102,0.11835164133250914,0.08564106010699936,0.0932999087281426
0.6266666666666667,0.01638368158752759,0.0971966527339273,0.06028991037220297,0.07415533352788577,0.03287524271488694,0.11996069069492062,0.08951137625599716,0.09085441921069515
0.6333333333333333,0.010738258424405645,0.2034603453074292,0.17331925944945029,0.12488752803750496,0.02864800567912827,0.12366449341865257,0.09504354176254726,0.0903886901577896
0.64,0.017422724602507576,0.1728117600026108,0.1566062479803287,0.1147797031475374,0.025865819168627034,0.12752236009462875,0.1001834117058164,0.09080552998311439
0.6466666666666666,-0.010533597315446399,0.10832366198836252,0.09118227470043784,0.06448428390745997,0.024340120707457308,0.12974369704684927,0.10301193283028041,0.09080833663314275
0.6533333333333333,0.03576969317150698,0.12273469521032944,0.09084018481542115,0.09642783511976978,0.02346075325262426,0.12920799471089012,0.10231922096994037,0.0893492145745202
0.66,0.07866695523884079,0.17358374591728695,0.15766860859619133,0.1432247018802604,0.022592828217300083,0.125638075961236,0.09785302822624223,0.08597074732099627
0.6666666666666666,0.03606562420563625,0.1417600807021572,0.11455308443324559,0.09915135210783203,0.021471491233814408,0.11948782909076616,0.0902571633632729,0.08092440507542004
0.6733333333333333,-0.028645859757383176,0.11062702558021187,0.07902825081084487,0.039944300154648296,0.020361165451173172,0.11171194791954543,0.08083093813083558,0.07506291703595835
0.68,0.019373126736444857,0.09688805701825853,0.05753567396304546,0.07422155432737192,0.019899049415838404,0.10345376875019072,0.07115421328260313,0.06951025783559947
0.6866666666666666,0.01911208161039338,0.04902394302513235,0.018238301960588565,0.02897227052012759,0.020706526955644282,0.0957180576010713,0.06265068530782575,0.06522218691642911
0.6933333333333334,-0.012359997266851117,0.08296950593229661,0.027544011464864026,0.03418844949642005,0.023025302404769216,0.08906859006091496,0.056158558923474954,0.06261172405272694
0.7,0.015469184850262434,0.09201433182021061,0.053135667872238106,0.06567644588605849,0.026543214769945672,0.08354723951259718,0.05175468528801851,0.0614357046544014
0.7066666666666667,0.0639486307677129,0.08685915975489382,0.05567979579916386,0.09177527891945036,0.030542877041056998,0.07881753293952029,0.048875548620667925,0.06100870549047298
0.7133333333333334,0.03045260854271258,0.06396754067424248,0.054248876417961965,0.04597964860035706,0.03422897065461669,0.07448532590624024,0.04670832862829247,0.06060583553407554
0.72,0.050693615666962594,0.10659496078962664,0.07022612515250008,0.08866518100867811,0.03710395866475062,0.07038303470221863,0.0446117109221358,0.05985169828760485
0.7266666666666667,0.09312178610414863,0.05996025666226041,0.039342496199990536,0.08868827973235453,0.03915802212965666,0.06664674521251072,0.042346406275981525,0.05885213341146193
0.7333333333333333,-0.015462542511229123,0.01349833789952587,0.014099720289327863,-0.010150371832986768,0.0407877380438114,0.06358173220175507,0.04005453189848214,0.058046834461079194
0.74,0.01962739928844052,0.04716443159118187,0.023160440809383648,0.039118760786414554,0.042473755917632916,0.06142680943556246,0.03806503112284041,0.05787328734857124
0.7466666666666667,0.05181885376929085,0.10506432344582624,0.06729474929629657,0.09160221759961727,0.04445308449487355,0.06020880865231977,0.0366801428692693,0.058495328954088016
0.7533333333333333,0.057256501996532726,0.04359844758453512,0.02980387172511367,0.05905174896469633,0.0465886435729757,0.05975615550940431,0.03604650686404668,0.05973820615395961
0.76,0.03490498700877995,0.03390111840147716,-0.0041353388697280506,0.029674012423876222,0.04852830671910382,0.05980327602864142,0.036078550674817224,0.06122977216523187
0.7666666666666667,0.08853802093771827,0.09953829391007966,0.06325798039998519,0.10289451481114871,0.05003515977040217,0.06009967514449249,0.0364605682387871,0.06263409669378997
0.7733333333333333,0.09642222311441499,0.04414186403275888,0.021843967008118845,0.09095443592387913,0.05124865739834483,0.06044423578258436,0.03671467160586718,0.0638205031869002
0.78,-0.027871296465655213,0.03704661613837817,0.04681266893883876,0.002135068969154638,0.052638621028631545,0.060660776084437526,0.03635578140114554,0.0648475707074263
0.7866666666666666,0.05345391168543976,0.07830566543195915,0.0675793147676975,0.08649782025125917,0.054708137680712414,0.06061814350111438,0.03512893595165283,0.06585506242045482
0.7933333333333333,0.03934678613291544,0.0821838641129745,0.043767969529189314,0.06218757604467275,0.05764779780900586,0.06029418441288029,0.033186079756611565,0.06694538418972044
0.8,0.0787211958024252,0.08285147692091298,0.03382257678611094,0.09553123278036176,0.0612049972406185,0.05984579064173027,0.0310843511202617,0.0681601789078735
0.8066666666666666,0.0551184636008649,-0.006466571785508256,-0.033872247960797346,0.021646113871214942,0.06487580753525415,0.05959060318495259,0.029563169706075913,0.06955368560925271
0.8133333333333334,0.1242359089671599,0.08055027036088679,0.026298977668452784,0.11564212980575665,0.06828123595526574,0.05986535746001719,0.02920810677454462,0.07128052089846526
0.82,0.0795940567102366,0.07805349469512991,0.07387432489366832,0.08778794346446371,0.071408203842069,0.060805042464150943,0.030165783087965192,0.07354893916570687
0.8266666666666667,0.026195576738932885,0.007034101550053431,-0.03282905246557643,0.008327707805162442,0.07450324386162374,0.06218923799578081,0.032055506251563476,0.07641887623619928
0.8333333333333334,0.04883081858216667,0.08195375981500946,0.053816718011347735,0.06824174990926091,0.07770163657074398,0.06346217396199254,0.03411905145270366,0.07957445203915703
0.84,0.0950634754855851,0.09910982072619111,0.0648165792958018,0.11791097136023311,0.08068259147371355,0.06395011862042835,0.035529784682694354,0.08226580707366217
0.8466666666666667,0.061166814201213095,0.06180596405910308,0.038608064806874794,0.0688591334254981,0.08266490460382525,0.0631984059419148,0.0357585371031946,0.08356684309430672
0.8533333333333334,0.17754233900566163,0.10472637925138673,0.0822329536495532,0.17271560181868825,0.08282637406641001,0.061255730444276985,0.03483943644085276,0.08287206055507775
0.86,0.12963078581221033,0.04413803549271402,0.010650887695589294,0.10898683778205524,0.0808517264272895,0.05871267682600348,0.03337041580488748,0.08029901901396216
0.8666666666666667,0.033154781760331015,0.019827057221888225,0.0026727008149460773,0.02152401640355327,0.07721929087378632,0.0564651465168404,0.03223203259488408,0.076716976798975
0.8733333333333333,0.031123741606208215,0.038330368550773805,0.007593957496108607,0.02771167809114487,0.07300027941907211,0.05531885345428822,0.032140908131570695,0.07333401411221162
0.88,0.07367237604837647,0.04896465253090671,0.03231661507290321,0.07708978655606594,0.06934418974406233,0.05564380513130634,0.03326319127408857,0.07111403279527648
0.8866666666666667,0.05523952068639001,0.054180074083714974,0.024405249000065413,0.06331696328378941,0.06694240141124126,0.05727212742636907,0.03512933232370316,0.07035871743213738
0.8933333333333333,0.05384940069668396,0.07597566770700367,0.05663315139816044,0.07210993036018838,0.065805058707065,0.05963130431042897,0.03686534225463251,0.07066961237901545
0.9,0.0739916163557042,0.0621944364903386,0.08360774332581326,0.08161635820463176,0.06538261021118184,0.062007420052412755,0.037628067736995015,0.07122862064783249
0.9066666666666666,0.09005030327520103,0.054945099983582636,0.015859032896534186,0.08026381526879002,0.06489435252420973,0.06380962545620086,0.037010037538892114,0.07120438724077525
0.9133333333333333,0.036475664988442874,0.10079338670629741,0.06820324663582067,0.07745750351699784,0.06367961396204906,0.06471016413396694,0.035194707499529194,0.07006849662496287
0.92,0.10770310923149667,0.06030508074111115,0.027778220058199854,0.09443733172942752,0.061450951417584304,0.06469702734284322,0.03283847195928955,0.06776586680204895
0.9266666666666666,0.05236286549254585,0.03266131805351476,-0.03966162124242759,0.03280153684371488,0.05842607170076797,0.06407032766363119,0.030788710777303253,0.06475228723604944
0.9333333333333333,0.06044198340052951,0.1198790766492717,0.07940727397928883,0.10171503799276722,0.05529185669507283,0.06335775885013761,0.029765623260147943,0.06187693449295725
0.94,0.025977850171201227,0.04080471086502216,0.016079343194051497,0.027593129306973326,0.05300510055692882,0.06314257371957378,0.03013850602912975,0.06012212863956498
0.9466666666666667,0.05766641520616989,0.01731962058999897,0.0008423890394819283,0.029790893813549133,0.052464155899978104,0.06380304956461377,0.03181823205271131,0.060237240805747556
0.9533333333333334,-0.0006774518593341072,0.07858175489623513,0.05189979671873699,0.045154676509440224,0.054114803412049294,0.06524355966061382,0.03425102792612397,0.062354827494534464
0.96,0.03774416765565917,0.019520592164127912,-0.022256119583647274,0.015511395815359536,0.057673874738118164,0.0668109623314381,0.03656368256229088,0.06581471289874918
0.9666666666666667,0.0881876174643122,0.11854849774834277,0.10952750132007298,0.12296265520886944,0.06210955497009892,0.06750585641255401,0.03786143314731412,0.06933260056405106
0.9733333333333334,0.06711165624867607,0.14550462616697077,0.10482828559539877,0.12597847797682798,0.06592942724108142,0.06642826595188643,0.037605290063450814,0.0714811647820717
0.98,0.11642836197374097,0.043058127600033254,0.0039388028671873045,0.08542257266938397,0.0676874970017116,0.06321370563699627,0.035863936454648804,0.07125399033607885
0.9866666666666667,0.07661553814009697,0.04301394334910103,0.014788928076242385,0.056818076547404596,0.06650745719369461,0.0581995654810968,0.03326910748508059,0.06842903259444755
0.9933333333333333,0.11981477353497509,0.060056736741556475,0.007534251065153049,0.09239634112708274,0.0623846601360841,0.05224030748239383,0.030679252988670982,0.06356315536526591
1.0,0.028150267747329188,0.03105829491408832,0.02903098157237981,0.03753139972818777,0.056137323561862906,0.04632255884378742,0.02876495189376571,0.05767937975270538
